province,source,sheet,year,period_type,period,category,value_millions,category_normalized
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,1945.701,Ley Nº 24.464 | FO.NA.VI.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,364.7358,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,59032.92025052496,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,59033.92025052496,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),62741.36333052495,Total | (1) + (2)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),62599.83455052495,Total | Recursos | Origen Nacional | (1)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,1.0,Transfer. | De Servicios | Ley | Nº 24.049
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,523.903,Vialidad | Provincial
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,49850.246,CFI | Neta
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),165.11691,Compensación Consenso Fiscal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,327.4489757581086,F.E.D.E.I.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,462.1401102046018,F.E.D.E.I.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,4057.2781458130535,Financiamiento Educativo
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,3.0,Fondo | Compens. | de | Desequilib.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,40.3067,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,183.2254,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,241.0041,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,2.4774000000000003,Ley Nº 23.966 | Art. 30
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,1921.7108,Ley Nº 24.464 | FO.NA.VI.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,344.9755,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,462.3849256657251,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,53907.524145813055,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,53908.524145813055,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),58579.758267441495,Total | (1) + (2)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),58414.6413574415,Total | Recursos | Origen Nacional | (1)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,1.0,Transfer. | De Servicios | Ley | Nº 24.049
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,517.4433,Vialidad | Provincial
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,167331.44580000002,CFI | Neta
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),471.7626,Compensación Consenso Fiscal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,568.8911849202394,F.E.D.E.I.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,691.2520342994432,F.E.D.E.I.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,9702.1869,Financiamiento Educativo
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,9.0,Fondo | Compens. | de | Desequilib.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,124.7135,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,479.1019,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1094.9837,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,11.2559,Ley Nº 23.966 | Art. 30
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 24.464 | FO.NA.VI.,5024.9332,Ley Nº 24.464 | FO.NA.VI.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1011.7803,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,691.6182,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,177033.63270000002,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,177036.63270000002,Subtotal
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | (1) + (2),188568.94781921973,Total | (1) + (2)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | Recursos | Origen Nacional | (1),188097.1852192197,Total | Recursos | Origen Nacional | (1)
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Transfer. | De Servicios | Ley | Nº 24.049,3.0,Transfer. | De Servicios | Ley | Nº 24.049
Tierra del Fuego,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Vialidad | Provincial,1353.0226,Vialidad | Provincial
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,C.F.I. | Neta De | Ley Nº 26.075,226042.4482,CFI | Neta
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),8079.081423,Compensación Consenso Fiscal
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,212.4426772727372,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,201.5933780212769,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Financ. | Educativo | Ley Nº 26.075,21191.61869065969,Financiamiento Educativo
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,425.711,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1370.62,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,1834.5622,Ley Nº 24.464 | FO.NA.VI.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1165.1832,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,331.09292976524864,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,247234.06689065968,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,247238.71689065968,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),261453.1874987189,Total | (1) + (2)
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),253374.1060757189,Total | Recursos | Origen Nacional | (1)
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,4.65,Transfer. | De Servicios | Ley | Nº 24.049
Tucumán,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,591.9838000000001,Vialidad | Provincial
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,187257.6889,CFI | Neta
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),16924.926934,Compensación Consenso Fiscal
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,40456.72659125944,Financiamiento Educativo
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,715.5861,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1923.5501,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,3083.7525,Ley Nº 24.464 | FO.NA.VI.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1406.9107,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,227714.41549125945,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,227719.06549125945,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),252771.06922525945,Total | (1) + (2)
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),235846.14229125943,Total | Recursos | Origen Nacional | (1)
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,4.65,Transfer. | De Servicios | Ley | Nº 24.049
Tucumán,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,995.0774,Vialidad | Provincial
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,163633.7888,CFI | Neta
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),8079.081423,Compensación Consenso Fiscal
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,288.11920381850763,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,406.6326373460144,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,44309.7481713793,Financiamiento Educativo
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,706.763,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,929.6576,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,3045.7303,Ley Nº 24.464 | FO.NA.VI.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1330.6883,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,879.9985431962162,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,207943.5369713793,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,207948.1869713793,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),224599.86617874005,Total | (1) + (2)
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),216520.78475574005,Total | Recursos | Origen Nacional | (1)
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,4.65,Transfer. | De Servicios | Ley | Nº 24.049
Tucumán,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,982.8082,Vialidad | Provincial
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,576933.9259000001,CFI | Neta
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),33083.08978,Compensación Consenso Fiscal
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,500.5618810912448,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,608.2260153672913,F.E.D.E.I.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,105958.0935,Financiamiento Educativo
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,6.6,Fondo | Compens. | de | Desequilib.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,1848.0601,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,4223.8277,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 24.464 | FO.NA.VI.,7964.045,Ley Nº 24.464 | FO.NA.VI.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,3902.7822,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,1211.0913999999998,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,682892.0194000001,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,682905.9694000001,Subtotal
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | (1) + (2),738824.1228764587,Total | (1) + (2)
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | Recursos | Origen Nacional | (1),705741.0330964586,Total | Recursos | Origen Nacional | (1)
Tucumán,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Transfer. | De Servicios | Ley | Nº 24.049,13.95,Transfer. | De Servicios | Ley | Nº 24.049
