province,source,year,tax,value_millions
Santa Cruz,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,0.5785
Santa Cruz,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,0.02103
Santa Cruz,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,0.1939799999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,0.05209
Santa Cruz,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,0.066
Santa Cruz,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,0.1181
Santa Cruz,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,0.10443
Santa Cruz,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,0.01849
Santa Cruz,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,0.01705
Santa Cruz,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,0.0153499999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,0.01358
Santa Cruz,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,0.02119
Santa Cruz,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,0.01656
Santa Cruz,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,0.01408
Santa Cruz,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,0.0137799999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,0.48039
Santa Cruz,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,1.2377
Santa Cruz,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,1.07005
Santa Cruz,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,1.00238
Santa Cruz,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,1.03977
Santa Cruz,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,1.02305
Santa Cruz,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,1.17837
Santa Cruz,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,1.6627
Santa Cruz,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,2.04018
Santa Cruz,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,1.98411
Santa Cruz,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,7.440939999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,11.55473
Santa Cruz,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,9.42834
Santa Cruz,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,4.03191101
Santa Cruz,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,2.24595635
Santa Cruz,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,3.83610601
Santa Cruz,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,3.42944518
Santa Cruz,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,2.46106886
Santa Cruz,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,3.65036947
Santa Cruz,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,3.4546326900000004
Santa Cruz,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,2.28709283
Santa Cruz,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,9.185841721397116
Santa Cruz,serie_top_1984_2024_1.xlsx,1984,Otros,0.31049
Santa Cruz,serie_top_1984_2024_1.xlsx,1985,Otros,0.06228
Santa Cruz,serie_top_1984_2024_1.xlsx,1986,Otros,0.07459
Santa Cruz,serie_top_1984_2024_1.xlsx,1987,Otros,0.0453999999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,1988,Otros,0.01569
Santa Cruz,serie_top_1984_2024_1.xlsx,1989,Otros,0.00504
Santa Cruz,serie_top_1984_2024_1.xlsx,1990,Otros,0.01867
Santa Cruz,serie_top_1984_2024_1.xlsx,1991,Otros,0.03302
Santa Cruz,serie_top_1984_2024_1.xlsx,1992,Otros,0.0485
Santa Cruz,serie_top_1984_2024_1.xlsx,1993,Otros,0.0789
Santa Cruz,serie_top_1984_2024_1.xlsx,1994,Otros,0.0658499999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,1995,Otros,0.13165
Santa Cruz,serie_top_1984_2024_1.xlsx,1996,Otros,0.12136
Santa Cruz,serie_top_1984_2024_1.xlsx,1997,Otros,0.07331
Santa Cruz,serie_top_1984_2024_1.xlsx,1998,Otros,0.10294
Santa Cruz,serie_top_1984_2024_1.xlsx,1999,Otros,0.08971
Santa Cruz,serie_top_1984_2024_1.xlsx,2000,Otros,1.88036
Santa Cruz,serie_top_1984_2024_1.xlsx,2001,Otros,1.5983
Santa Cruz,serie_top_1984_2024_1.xlsx,2002,Otros,1.5646
Santa Cruz,serie_top_1984_2024_1.xlsx,2003,Otros,0.06522
Santa Cruz,serie_top_1984_2024_1.xlsx,2004,Otros,0.05454
Santa Cruz,serie_top_1984_2024_1.xlsx,2005,Otros,0.15735
Santa Cruz,serie_top_1984_2024_1.xlsx,2006,Otros,0.14667
Santa Cruz,serie_top_1984_2024_1.xlsx,2007,Otros,3.4129
Santa Cruz,serie_top_1984_2024_1.xlsx,2008,Otros,0.18218
Santa Cruz,serie_top_1984_2024_1.xlsx,2009,Otros,0.31101
Santa Cruz,serie_top_1984_2024_1.xlsx,2010,Otros,0.51402
Santa Cruz,serie_top_1984_2024_1.xlsx,2011,Otros,0.18937
Santa Cruz,serie_top_1984_2024_1.xlsx,2012,Otros,0.06865
Santa Cruz,serie_top_1984_2024_1.xlsx,2013,Otros,0.33716
Santa Cruz,serie_top_1984_2024_1.xlsx,2014,Otros,1.88803
Santa Cruz,serie_top_1984_2024_1.xlsx,2015,Otros,2.19521606
Santa Cruz,serie_top_1984_2024_1.xlsx,2016,Otros,3.450785
Santa Cruz,serie_top_1984_2024_1.xlsx,2017,Otros,3.61351106
Santa Cruz,serie_top_1984_2024_1.xlsx,2018,Otros,4.11472092
Santa Cruz,serie_top_1984_2024_1.xlsx,2019,Otros,3.66854718
Santa Cruz,serie_top_1984_2024_1.xlsx,2020,Otros,3.95334542
Santa Cruz,serie_top_1984_2024_1.xlsx,2021,Otros,4.550185020000001
Santa Cruz,serie_top_1984_2024_1.xlsx,2022,Otros,6.649212709999999
Santa Cruz,serie_top_1984_2024_1.xlsx,2023,Otros,14.80983948
Santa Cruz,serie_top_1984_2024_1.xlsx,2024,Otros,89.8505715228187
Santa Cruz,serie_top_1984_2024_1.xlsx,1984,Sellos,2.74662
Santa Cruz,serie_top_1984_2024_1.xlsx,1985,Sellos,4.92357
Santa Cruz,serie_top_1984_2024_1.xlsx,1986,Sellos,6.63136
Santa Cruz,serie_top_1984_2024_1.xlsx,1987,Sellos,4.65568
Santa Cruz,serie_top_1984_2024_1.xlsx,1988,Sellos,2.58142
Santa Cruz,serie_top_1984_2024_1.xlsx,1989,Sellos,2.4427
Santa Cruz,serie_top_1984_2024_1.xlsx,1990,Sellos,0.0
Santa Cruz,serie_top_1984_2024_1.xlsx,1991,Sellos,4.39737
Santa Cruz,serie_top_1984_2024_1.xlsx,1992,Sellos,6.6495
Santa Cruz,serie_top_1984_2024_1.xlsx,1993,Sellos,9.6641
Santa Cruz,serie_top_1984_2024_1.xlsx,1994,Sellos,12.27762
Santa Cruz,serie_top_1984_2024_1.xlsx,1995,Sellos,14.21263
Santa Cruz,serie_top_1984_2024_1.xlsx,1996,Sellos,13.10233
Santa Cruz,serie_top_1984_2024_1.xlsx,1997,Sellos,11.1867
Santa Cruz,serie_top_1984_2024_1.xlsx,1998,Sellos,10.8394
Santa Cruz,serie_top_1984_2024_1.xlsx,1999,Sellos,9.61823
Santa Cruz,serie_top_1984_2024_1.xlsx,2000,Sellos,8.30916
Santa Cruz,serie_top_1984_2024_1.xlsx,2001,Sellos,6.27342
Santa Cruz,serie_top_1984_2024_1.xlsx,2002,Sellos,6.14115
Santa Cruz,serie_top_1984_2024_1.xlsx,2003,Sellos,16.600740000000002
Santa Cruz,serie_top_1984_2024_1.xlsx,2004,Sellos,19.93401
Santa Cruz,serie_top_1984_2024_1.xlsx,2005,Sellos,32.34339
Santa Cruz,serie_top_1984_2024_1.xlsx,2006,Sellos,38.58137
Santa Cruz,serie_top_1984_2024_1.xlsx,2007,Sellos,56.96332
Santa Cruz,serie_top_1984_2024_1.xlsx,2008,Sellos,91.81922
Santa Cruz,serie_top_1984_2024_1.xlsx,2009,Sellos,65.99925
Santa Cruz,serie_top_1984_2024_1.xlsx,2010,Sellos,85.1815
Santa Cruz,serie_top_1984_2024_1.xlsx,2011,Sellos,90.2694
Santa Cruz,serie_top_1984_2024_1.xlsx,2012,Sellos,112.2408
Santa Cruz,serie_top_1984_2024_1.xlsx,2013,Sellos,133.24198
Santa Cruz,serie_top_1984_2024_1.xlsx,2014,Sellos,150.66807999999995
Santa Cruz,serie_top_1984_2024_1.xlsx,2015,Sellos,208.75759543
Santa Cruz,serie_top_1984_2024_1.xlsx,2016,Sellos,274.1162691
Santa Cruz,serie_top_1984_2024_1.xlsx,2017,Sellos,443.01968974
Santa Cruz,serie_top_1984_2024_1.xlsx,2018,Sellos,517.52317134
Santa Cruz,serie_top_1984_2024_1.xlsx,2019,Sellos,795.3670039299999
Santa Cruz,serie_top_1984_2024_1.xlsx,2020,Sellos,791.9790755100001
Santa Cruz,serie_top_1984_2024_1.xlsx,2021,Sellos,1639.85493671
Santa Cruz,serie_top_1984_2024_1.xlsx,2022,Sellos,3193.63119284
Santa Cruz,serie_top_1984_2024_1.xlsx,2023,Sellos,7132.02847606
Santa Cruz,serie_top_1984_2024_1.xlsx,2024,Sellos,23746.67341164753
Santa Cruz,serie_top_1984_2024_1.xlsx,1984,Total,18.27098
Santa Cruz,serie_top_1984_2024_1.xlsx,1985,Total,23.179070000000003
Santa Cruz,serie_top_1984_2024_1.xlsx,1986,Total,26.786510000000003
Santa Cruz,serie_top_1984_2024_1.xlsx,1987,Total,21.04998
Santa Cruz,serie_top_1984_2024_1.xlsx,1988,Total,16.96198
Santa Cruz,serie_top_1984_2024_1.xlsx,1989,Total,11.32032
Santa Cruz,serie_top_1984_2024_1.xlsx,1990,Total,14.88916
Santa Cruz,serie_top_1984_2024_1.xlsx,1991,Total,23.63385
Santa Cruz,serie_top_1984_2024_1.xlsx,1992,Total,35.837
Santa Cruz,serie_top_1984_2024_1.xlsx,1993,Total,43.748
Santa Cruz,serie_top_1984_2024_1.xlsx,1994,Total,54.13894
Santa Cruz,serie_top_1984_2024_1.xlsx,1995,Total,68.45682
Santa Cruz,serie_top_1984_2024_1.xlsx,1996,Total,63.10891
Santa Cruz,serie_top_1984_2024_1.xlsx,1997,Total,63.40456
Santa Cruz,serie_top_1984_2024_1.xlsx,1998,Total,64.70118000000001
Santa Cruz,serie_top_1984_2024_1.xlsx,1999,Total,56.05984999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,2000,Total,60.91435
Santa Cruz,serie_top_1984_2024_1.xlsx,2001,Total,46.170550000000006
Santa Cruz,serie_top_1984_2024_1.xlsx,2002,Total,45.19705999999999
Santa Cruz,serie_top_1984_2024_1.xlsx,2003,Total,139.75564
Santa Cruz,serie_top_1984_2024_1.xlsx,2004,Total,173.83767
Santa Cruz,serie_top_1984_2024_1.xlsx,2005,Total,225.56631
Santa Cruz,serie_top_1984_2024_1.xlsx,2006,Total,322.82863
Santa Cruz,serie_top_1984_2024_1.xlsx,2007,Total,438.09553
Santa Cruz,serie_top_1984_2024_1.xlsx,2008,Total,554.0095
Santa Cruz,serie_top_1984_2024_1.xlsx,2009,Total,529.95213
Santa Cruz,serie_top_1984_2024_1.xlsx,2010,Total,691.4154
Santa Cruz,serie_top_1984_2024_1.xlsx,2011,Total,937.72478
Santa Cruz,serie_top_1984_2024_1.xlsx,2012,Total,1319.78732
Santa Cruz,serie_top_1984_2024_1.xlsx,2013,Total,1963.53382
Santa Cruz,serie_top_1984_2024_1.xlsx,2014,Total,3043.21617
Santa Cruz,serie_top_1984_2024_1.xlsx,2015,Total,3589.18185442
Santa Cruz,serie_top_1984_2024_1.xlsx,2016,Total,4703.68595388
Santa Cruz,serie_top_1984_2024_1.xlsx,2017,Total,6109.942477584
Santa Cruz,serie_top_1984_2024_1.xlsx,2018,Total,8278.322951276
Santa Cruz,serie_top_1984_2024_1.xlsx,2019,Total,11511.22469828
Santa Cruz,serie_top_1984_2024_1.xlsx,2020,Total,12527.67947128
Santa Cruz,serie_top_1984_2024_1.xlsx,2021,Total,22217.28587358
Santa Cruz,serie_top_1984_2024_1.xlsx,2022,Total,39773.88391285001
Santa Cruz,serie_top_1984_2024_1.xlsx,2023,Total,91509.36767711
Santa Cruz,serie_top_1984_2024_1.xlsx,2024,Total,280684.18261979
Santa Fe,serie_top_1984_2024_1.xlsx,1984,Automotores,36.7569
Santa Fe,serie_top_1984_2024_1.xlsx,1985,Automotores,40.63734
Santa Fe,serie_top_1984_2024_1.xlsx,1986,Automotores,52.20379
Santa Fe,serie_top_1984_2024_1.xlsx,1987,Automotores,44.35345
Santa Fe,serie_top_1984_2024_1.xlsx,1988,Automotores,50.7416
Santa Fe,serie_top_1984_2024_1.xlsx,1989,Automotores,28.10764
Santa Fe,serie_top_1984_2024_1.xlsx,1990,Automotores,40.4343
Santa Fe,serie_top_1984_2024_1.xlsx,1991,Automotores,6.69468
Santa Fe,serie_top_1984_2024_1.xlsx,1992,Automotores,6.659
Santa Fe,serie_top_1984_2024_1.xlsx,1993,Automotores,6.3964300000000005
Santa Fe,serie_top_1984_2024_1.xlsx,1994,Automotores,6.81615
Santa Fe,serie_top_1984_2024_1.xlsx,1995,Automotores,5.80804
Santa Fe,serie_top_1984_2024_1.xlsx,1996,Automotores,5.82275
Santa Fe,serie_top_1984_2024_1.xlsx,1997,Automotores,7.385
Santa Fe,serie_top_1984_2024_1.xlsx,1998,Automotores,6.52971
Santa Fe,serie_top_1984_2024_1.xlsx,1999,Automotores,3.65613
Santa Fe,serie_top_1984_2024_1.xlsx,2000,Automotores,8.2943
Santa Fe,serie_top_1984_2024_1.xlsx,2001,Automotores,7.27193
Santa Fe,serie_top_1984_2024_1.xlsx,2002,Automotores,11.20452
Santa Fe,serie_top_1984_2024_1.xlsx,2003,Automotores,6.91998
Santa Fe,serie_top_1984_2024_1.xlsx,2004,Automotores,10.78328
Santa Fe,serie_top_1984_2024_1.xlsx,2005,Automotores,12.294
Santa Fe,serie_top_1984_2024_1.xlsx,2006,Automotores,15.628
Santa Fe,serie_top_1984_2024_1.xlsx,2007,Automotores,19.471
Santa Fe,serie_top_1984_2024_1.xlsx,2008,Automotores,24.99362
Santa Fe,serie_top_1984_2024_1.xlsx,2009,Automotores,28.74957
Santa Fe,serie_top_1984_2024_1.xlsx,2010,Automotores,41.76
Santa Fe,serie_top_1984_2024_1.xlsx,2011,Automotores,53.90841
Santa Fe,serie_top_1984_2024_1.xlsx,2012,Automotores,64.85976000000001
Santa Fe,serie_top_1984_2024_1.xlsx,2013,Automotores,75.04241
Santa Fe,serie_top_1984_2024_1.xlsx,2014,Automotores,102.20925
Santa Fe,serie_top_1984_2024_1.xlsx,2015,Automotores,149.40197091485734
Santa Fe,serie_top_1984_2024_1.xlsx,2016,Automotores,206.66279261009475
Santa Fe,serie_top_1984_2024_1.xlsx,2017,Automotores,264.7266881556486
Santa Fe,serie_top_1984_2024_1.xlsx,2018,Automotores,294.2
Santa Fe,serie_top_1984_2024_1.xlsx,2019,Automotores,409.57
Santa Fe,serie_top_1984_2024_1.xlsx,2020,Automotores,619.10949305
Santa Fe,serie_top_1984_2024_1.xlsx,2021,Automotores,493.92
Santa Fe,serie_top_1984_2024_1.xlsx,2022,Automotores,600.8800000000001
Santa Fe,serie_top_1984_2024_1.xlsx,2023,Automotores,989.87
Santa Fe,serie_top_1984_2024_1.xlsx,2024,Automotores,3642.06
Santa Fe,serie_top_1984_2024_1.xlsx,1984,Ingresos Brutos,180.05866
Santa Fe,serie_top_1984_2024_1.xlsx,1985,Ingresos Brutos,188.416
Santa Fe,serie_top_1984_2024_1.xlsx,1986,Ingresos Brutos,227.06826
Santa Fe,serie_top_1984_2024_1.xlsx,1987,Ingresos Brutos,197.39378
Santa Fe,serie_top_1984_2024_1.xlsx,1988,Ingresos Brutos,181.73345
Santa Fe,serie_top_1984_2024_1.xlsx,1989,Ingresos Brutos,162.20358
Santa Fe,serie_top_1984_2024_1.xlsx,1990,Ingresos Brutos,172.10024
Santa Fe,serie_top_1984_2024_1.xlsx,1991,Ingresos Brutos,223.05984
Santa Fe,serie_top_1984_2024_1.xlsx,1992,Ingresos Brutos,347.042
Santa Fe,serie_top_1984_2024_1.xlsx,1993,Ingresos Brutos,406.97503
Santa Fe,serie_top_1984_2024_1.xlsx,1994,Ingresos Brutos,490.9828
Santa Fe,serie_top_1984_2024_1.xlsx,1995,Ingresos Brutos,418.36641
Santa Fe,serie_top_1984_2024_1.xlsx,1996,Ingresos Brutos,419.42586
Santa Fe,serie_top_1984_2024_1.xlsx,1997,Ingresos Brutos,490.78365
Santa Fe,serie_top_1984_2024_1.xlsx,1998,Ingresos Brutos,493.41277
Santa Fe,serie_top_1984_2024_1.xlsx,1999,Ingresos Brutos,431.38104
Santa Fe,serie_top_1984_2024_1.xlsx,2000,Ingresos Brutos,450.84056
Santa Fe,serie_top_1984_2024_1.xlsx,2001,Ingresos Brutos,392.45213
Santa Fe,serie_top_1984_2024_1.xlsx,2002,Ingresos Brutos,460.14235
Santa Fe,serie_top_1984_2024_1.xlsx,2003,Ingresos Brutos,701.1275
Santa Fe,serie_top_1984_2024_1.xlsx,2004,Ingresos Brutos,879.72808
Santa Fe,serie_top_1984_2024_1.xlsx,2005,Ingresos Brutos,1050.117
Santa Fe,serie_top_1984_2024_1.xlsx,2006,Ingresos Brutos,1270.192
Santa Fe,serie_top_1984_2024_1.xlsx,2007,Ingresos Brutos,1667.45
Santa Fe,serie_top_1984_2024_1.xlsx,2008,Ingresos Brutos,2263.89955
Santa Fe,serie_top_1984_2024_1.xlsx,2009,Ingresos Brutos,2645.61968
Santa Fe,serie_top_1984_2024_1.xlsx,2010,Ingresos Brutos,3759.41079
Santa Fe,serie_top_1984_2024_1.xlsx,2011,Ingresos Brutos,5093.63272
Santa Fe,serie_top_1984_2024_1.xlsx,2012,Ingresos Brutos,6443.29793
Santa Fe,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,9102.13927
Santa Fe,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,12560.95268
Santa Fe,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,16345.902055023627
Santa Fe,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,23757.82868048639
Santa Fe,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,31110.900094964072
Santa Fe,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,41465.92
Santa Fe,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,59552.38
Santa Fe,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,84233.08372865999
Santa Fe,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,134702.41
Santa Fe,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,244187.38
Santa Fe,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,559683.53
Santa Fe,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,1667205.83
Santa Fe,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,92.11915
Santa Fe,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,98.80458
Santa Fe,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,95.74098
Santa Fe,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,86.28825
Santa Fe,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,101.36175
Santa Fe,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,49.41215
Santa Fe,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,88.43836999999999
Santa Fe,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,116.44123
Santa Fe,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,151.768
Santa Fe,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,149.04084
Santa Fe,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,181.40243
Santa Fe,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,154.573
Santa Fe,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,154.96443
Santa Fe,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,188.42971
Santa Fe,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,186.1395
Santa Fe,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,182.95726
Santa Fe,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,214.52018
Santa Fe,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,178.23810999999998
Santa Fe,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,203.03447
Santa Fe,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,201.44559
Santa Fe,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,250.24754
Santa Fe,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,231.189
Santa Fe,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,245.224
Santa Fe,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,244.14
Santa Fe,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,266.72736
Santa Fe,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,259.51559
Santa Fe,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,557.29101
Santa Fe,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,566.8878599999999
Santa Fe,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,682.71893
Santa Fe,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,1082.58733
Santa Fe,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,1448.76743
Santa Fe,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,1940.3819212618307
Santa Fe,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,2709.2638453299214
Santa Fe,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,3594.9576266610284
Santa Fe,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,4845.13
Santa Fe,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,6889.73
Santa Fe,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,10302.571944
Santa Fe,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,13710.64
Santa Fe,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,16566.01
Santa Fe,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,22127.02
Santa Fe,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,75847.24
Santa Fe,serie_top_1984_2024_1.xlsx,1984,Otros,6.13809
Santa Fe,serie_top_1984_2024_1.xlsx,1985,Otros,29.31407
Santa Fe,serie_top_1984_2024_1.xlsx,1986,Otros,5.53738
Santa Fe,serie_top_1984_2024_1.xlsx,1987,Otros,3.34852
Santa Fe,serie_top_1984_2024_1.xlsx,1988,Otros,3.25947
Santa Fe,serie_top_1984_2024_1.xlsx,1989,Otros,2.85812
Santa Fe,serie_top_1984_2024_1.xlsx,1990,Otros,3.75633
Santa Fe,serie_top_1984_2024_1.xlsx,1991,Otros,5.7369
Santa Fe,serie_top_1984_2024_1.xlsx,1992,Otros,4.288
Santa Fe,serie_top_1984_2024_1.xlsx,1993,Otros,7.66036
Santa Fe,serie_top_1984_2024_1.xlsx,1994,Otros,2.77304
Santa Fe,serie_top_1984_2024_1.xlsx,1995,Otros,2.3625100000000003
Santa Fe,serie_top_1984_2024_1.xlsx,1996,Otros,2.36889
Santa Fe,serie_top_1984_2024_1.xlsx,1997,Otros,56.15391
Santa Fe,serie_top_1984_2024_1.xlsx,1998,Otros,95.23514
Santa Fe,serie_top_1984_2024_1.xlsx,1999,Otros,120.33808
Santa Fe,serie_top_1984_2024_1.xlsx,2000,Otros,86.11933
Santa Fe,serie_top_1984_2024_1.xlsx,2001,Otros,51.32985
Santa Fe,serie_top_1984_2024_1.xlsx,2002,Otros,48.57147
Santa Fe,serie_top_1984_2024_1.xlsx,2003,Otros,51.28193
Santa Fe,serie_top_1984_2024_1.xlsx,2004,Otros,70.37715
Santa Fe,serie_top_1984_2024_1.xlsx,2005,Otros,83.054
Santa Fe,serie_top_1984_2024_1.xlsx,2006,Otros,80.884
Santa Fe,serie_top_1984_2024_1.xlsx,2007,Otros,64.643
Santa Fe,serie_top_1984_2024_1.xlsx,2008,Otros,20.73954
Santa Fe,serie_top_1984_2024_1.xlsx,2009,Otros,14.73261
Santa Fe,serie_top_1984_2024_1.xlsx,2010,Otros,17.07537
Santa Fe,serie_top_1984_2024_1.xlsx,2011,Otros,18.60224
Santa Fe,serie_top_1984_2024_1.xlsx,2012,Otros,22.52935
Santa Fe,serie_top_1984_2024_1.xlsx,2013,Otros,29.88332
Santa Fe,serie_top_1984_2024_1.xlsx,2014,Otros,38.54904
Santa Fe,serie_top_1984_2024_1.xlsx,2015,Otros,49.902620592
Santa Fe,serie_top_1984_2024_1.xlsx,2016,Otros,71.93803487121754
Santa Fe,serie_top_1984_2024_1.xlsx,2017,Otros,106.42231686679196
Santa Fe,serie_top_1984_2024_1.xlsx,2018,Otros,120.19
Santa Fe,serie_top_1984_2024_1.xlsx,2019,Otros,159.49
Santa Fe,serie_top_1984_2024_1.xlsx,2020,Otros,206.19210138
Santa Fe,serie_top_1984_2024_1.xlsx,2021,Otros,155.45000000000002
Santa Fe,serie_top_1984_2024_1.xlsx,2022,Otros,501.21
Santa Fe,serie_top_1984_2024_1.xlsx,2023,Otros,1133.75
Santa Fe,serie_top_1984_2024_1.xlsx,2024,Otros,3502.5
Santa Fe,serie_top_1984_2024_1.xlsx,1984,Sellos,40.38721
Santa Fe,serie_top_1984_2024_1.xlsx,1985,Sellos,41.95465
Santa Fe,serie_top_1984_2024_1.xlsx,1986,Sellos,87.01756
Santa Fe,serie_top_1984_2024_1.xlsx,1987,Sellos,86.54656
Santa Fe,serie_top_1984_2024_1.xlsx,1988,Sellos,66.29387
Santa Fe,serie_top_1984_2024_1.xlsx,1989,Sellos,36.01277
Santa Fe,serie_top_1984_2024_1.xlsx,1990,Sellos,11.49958
Santa Fe,serie_top_1984_2024_1.xlsx,1991,Sellos,92.14107
Santa Fe,serie_top_1984_2024_1.xlsx,1992,Sellos,137.75
Santa Fe,serie_top_1984_2024_1.xlsx,1993,Sellos,179.75047
Santa Fe,serie_top_1984_2024_1.xlsx,1994,Sellos,171.47654
Santa Fe,serie_top_1984_2024_1.xlsx,1995,Sellos,146.11515
Santa Fe,serie_top_1984_2024_1.xlsx,1996,Sellos,146.48516
Santa Fe,serie_top_1984_2024_1.xlsx,1997,Sellos,133.09189999999998
Santa Fe,serie_top_1984_2024_1.xlsx,1998,Sellos,147.63294
Santa Fe,serie_top_1984_2024_1.xlsx,1999,Sellos,146.88064000000003
Santa Fe,serie_top_1984_2024_1.xlsx,2000,Sellos,134.74758
Santa Fe,serie_top_1984_2024_1.xlsx,2001,Sellos,121.0123
Santa Fe,serie_top_1984_2024_1.xlsx,2002,Sellos,116.2991
Santa Fe,serie_top_1984_2024_1.xlsx,2003,Sellos,137.52517
Santa Fe,serie_top_1984_2024_1.xlsx,2004,Sellos,181.58953
Santa Fe,serie_top_1984_2024_1.xlsx,2005,Sellos,223.625
Santa Fe,serie_top_1984_2024_1.xlsx,2006,Sellos,274.521
Santa Fe,serie_top_1984_2024_1.xlsx,2007,Sellos,363.545
Santa Fe,serie_top_1984_2024_1.xlsx,2008,Sellos,433.80057
Santa Fe,serie_top_1984_2024_1.xlsx,2009,Sellos,438.59688
Santa Fe,serie_top_1984_2024_1.xlsx,2010,Sellos,611.1333
Santa Fe,serie_top_1984_2024_1.xlsx,2011,Sellos,872.9295999999999
