province,source,category,value_millions,year,period_type,period,category_normalized
Corrientes,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,2000.3920000000005,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Corrientes,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,16.184400000000004,2016,year,2016,LEY | Nº 24.699
Corrientes,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,386.3349999999999,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Corrientes,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,59.3303,2016,year,2016,LEY Nº 23.966 | Art. 30
Corrientes,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0374,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Corrientes,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,188.7714,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Corrientes,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,81.2337,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Corrientes,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,124.23110000000004,2016,year,2016,VIALIDAD | PROVINCIAL
Corrientes,serie_ron_2003_2025.xlsx,F.E.D.E.I.,31.65714192,2016,year,2016,F.E.D.E.I.
Corrientes,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,527.7452999999999,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Corrientes,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,12.2169,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Corrientes,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Corrientes,serie_ron_2003_2025.xlsx,F.E.D.E.I.,8.53556038,2016,year,2016,F.E.D.E.I.
Corrientes,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,18.0,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Corrientes,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,75.827,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Corrientes,serie_ron_2003_2025.xlsx,T O T A L,20242.165802299995,2016,year,2016,Total | (1) + (2)
Chaco,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,17702.8017,2016,year,2016,CFI | Neta
Chaco,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,3180.7723999999994,2016,year,2016,Financiamiento Educativo
Chaco,serie_ron_2003_2025.xlsx,SUB- | TOTAL,20883.5741,2016,year,2016,Subtotal
Chaco,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,33.6,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Chaco,serie_ron_2003_2025.xlsx,S U B - | T O T A L,20917.1741,2016,year,2016,S U B - | T O T A L
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,1385.32,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
Chaco,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,2684.4284,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Chaco,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,21.7188,2016,year,2016,LEY | Nº 24.699
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,518.4495,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Chaco,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,46.6437,2016,year,2016,LEY Nº 23.966 | Art. 30
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0487999999999999,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Chaco,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,148.4063,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,109.01409999999998,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Chaco,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,167.9647,2016,year,2016,VIALIDAD | PROVINCIAL
Chaco,serie_ron_2003_2025.xlsx,F.E.D.E.I.,33.623377999999995,2016,year,2016,F.E.D.E.I.
Chaco,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,490.4302,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Chaco,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,12.6705,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Chaco,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Chaco,serie_ron_2003_2025.xlsx,F.E.D.E.I.,9.06550343,2016,year,2016,F.E.D.E.I.
Chaco,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,6.0,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Chaco,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,101.7585,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Chaco,serie_ron_2003_2025.xlsx,T O T A L,26652.71648143,2016,year,2016,Total | (1) + (2)
Chubut,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,5313.354000000001,2016,year,2016,CFI | Neta
Chubut,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,1307.1667,2016,year,2016,Financiamiento Educativo
Chubut,serie_ron_2003_2025.xlsx,SUB- | TOTAL,6620.520700000001,2016,year,2016,Subtotal
Chubut,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,24.200400000000005,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Chubut,serie_ron_2003_2025.xlsx,S U B - | T O T A L,6644.721100000002,2016,year,2016,S U B - | T O T A L
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,305.0584,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
Chubut,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,851.0233999999999,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Chubut,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,6.885600000000001,2016,year,2016,LEY | Nº 24.699
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,164.3591,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Chubut,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,18.2461,2016,year,2016,LEY Nº 23.966 | Art. 30
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0226,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Chubut,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,58.0538,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,34.560199999999995,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Chubut,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,148.77360000000002,2016,year,2016,VIALIDAD | PROVINCIAL
Chubut,serie_ron_2003_2025.xlsx,F.E.D.E.I.,35.25281736,2016,year,2016,F.E.D.E.I.
Chubut,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,341.16880000000003,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Chubut,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,20.9325,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Chubut,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Chubut,serie_ron_2003_2025.xlsx,F.E.D.E.I.,9.50502647,2016,year,2016,F.E.D.E.I.
Chubut,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,36.0,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Chubut,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,32.2599,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Chubut,serie_ron_2003_2025.xlsx,T O T A L,8706.82294383,2016,year,2016,Total | (1) + (2)
Entre Ríos,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,17599.1915,2016,year,2016,CFI | Neta
Entre Ríos,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,2840.9089000000004,2016,year,2016,Financiamiento Educativo
Entre Ríos,serie_ron_2003_2025.xlsx,SUB- | TOTAL,20440.1004,2016,year,2016,Subtotal
Entre Ríos,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,67.4988,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Entre Ríos,serie_ron_2003_2025.xlsx,S U B - | T O T A L,20507.5992,2016,year,2016,S U B - | T O T A L
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,808.48,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
Entre Ríos,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,2627.4326,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Entre Ríos,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,21.258,2016,year,2016,LEY | Nº 24.699
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,507.4402,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Entre Ríos,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,80.5247,2016,year,2016,LEY Nº 23.966 | Art. 30
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0387,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Entre Ríos,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,256.2055,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,106.6972,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Entre Ríos,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,242.7363,2016,year,2016,VIALIDAD | PROVINCIAL
Entre Ríos,serie_ron_2003_2025.xlsx,F.E.D.E.I.,28.93549464,2016,year,2016,F.E.D.E.I.
Entre Ríos,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,415.7995,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Entre Ríos,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,12.633599999999998,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Entre Ríos,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Entre Ríos,serie_ron_2003_2025.xlsx,F.E.D.E.I.,7.8017519700000015,2016,year,2016,F.E.D.E.I.
Entre Ríos,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,21.6,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Entre Ríos,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,99.596,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Entre Ríos,serie_ron_2003_2025.xlsx,T O T A L,25744.77874661,2016,year,2016,Total | (1) + (2)
Formosa,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,13330.901499999998,2016,year,2016,CFI | Neta
Formosa,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,1908.463,2016,year,2016,Financiamiento Educativo
Formosa,serie_ron_2003_2025.xlsx,SUB- | TOTAL,15239.364499999998,2016,year,2016,Subtotal
Formosa,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,20.7012,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Formosa,serie_ron_2003_2025.xlsx,S U B - | T O T A L,15260.065699999996,2016,year,2016,S U B - | T O T A L
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,760.2844,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
Formosa,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,1958.9326,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Formosa,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,15.849599999999995,2016,year,2016,LEY | Nº 24.699
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,378.3282000000001,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Formosa,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,21.7277,2016,year,2016,LEY Nº 23.966 | Art. 30
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0263,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Formosa,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,69.1305,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,79.5509,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Formosa,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,99.16270000000002,2016,year,2016,VIALIDAD | PROVINCIAL
Formosa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,38.85355314,2016,year,2016,F.E.D.E.I.
Formosa,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,426.46100000000007,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Formosa,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,13.342399999999996,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Formosa,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Formosa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,10.4756587,2016,year,2016,F.E.D.E.I.
Formosa,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.4,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Formosa,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,74.256,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Formosa,serie_ron_2003_2025.xlsx,T O T A L,19232.847211839995,2016,year,2016,Total | (1) + (2)
Jujuy,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,10036.9783,2016,year,2016,CFI | Neta
Jujuy,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,1856.1765,2016,year,2016,Financiamiento Educativo
Jujuy,serie_ron_2003_2025.xlsx,SUB- | TOTAL,11893.1548,2016,year,2016,Subtotal
Jujuy,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,33.3,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Jujuy,serie_ron_2003_2025.xlsx,S U B - | T O T A L,11926.4548,2016,year,2016,S U B - | T O T A L
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,690.8982000000001,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
Jujuy,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,1528.8025,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
Jujuy,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,12.369599999999997,2016,year,2016,LEY | Nº 24.699
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,295.2560000000001,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Jujuy,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.0,2016,year,2016,LEY Nº 23.966 | Art. 30
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0240999999999999,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Jujuy,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,0.0,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,62.0821,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Jujuy,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,101.4564,2016,year,2016,VIALIDAD | PROVINCIAL
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,31.35163557,2016,year,2016,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,319.8457,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
Jujuy,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,14.8067,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Jujuy,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,8.4534816,2016,year,2016,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.4,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
Jujuy,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,57.9499,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Jujuy,serie_ron_2003_2025.xlsx,T O T A L,15076.15111717,2016,year,2016,Total | (1) + (2)
La Pampa,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,6868.130099999999,2016,year,2016,CFI | Neta
La Pampa,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,993.4467,2016,year,2016,Financiamiento Educativo
La Pampa,serie_ron_2003_2025.xlsx,SUB- | TOTAL,7861.5768,2016,year,2016,Subtotal
La Pampa,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,19.2,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
La Pampa,serie_ron_2003_2025.xlsx,S U B - | T O T A L,7880.7768,2016,year,2016,S U B - | T O T A L
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL,102.9722,2016,year,2016,IMPUESTO A LAS GANANCIAS | OB.DE INFRAEST. | BASICA SOCIAL
La Pampa,serie_ron_2003_2025.xlsx,EXC. OB. CARCT. | SOCIAL A BS. AS.,1010.5608,2016,year,2016,EXC. OB. CARCT. | SOCIAL A BS. AS.
La Pampa,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,8.175600000000001,2016,year,2016,LEY | Nº 24.699
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,195.1693,2016,year,2016,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
La Pampa,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,15.7183,2016,year,2016,LEY Nº 23.966 | Art. 30
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0198999999999999,2016,year,2016,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
La Pampa,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,50.0104,2016,year,2016,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,41.0376,2016,year,2016,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
La Pampa,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,121.7054,2016,year,2016,VIALIDAD | PROVINCIAL
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,27.83310449,2016,year,2016,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,213.2305,2016,year,2016,LEY Nº 24.464 | FO.NA.VI.
La Pampa,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,17.0383,2016,year,2016,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
La Pampa,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2016,year,2016,TRANSF. A EMP. | ENERG. ELECT.
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,7.504336850000001,2016,year,2016,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,30.0,2016,year,2016,FONDO | COMPENS. | DE | DESEQUILIB.
La Pampa,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,38.30610000000001,2016,year,2016,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
La Pampa,serie_ron_2003_2025.xlsx,T O T A L,9760.058641340003,2016,year,2016,Total | (1) + (2)
La Rioja,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,7517.586,2016,year,2016,CFI | Neta
La Rioja,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,1150.3067,2016,year,2016,Financiamiento Educativo
La Rioja,serie_ron_2003_2025.xlsx,SUB- | TOTAL,8667.892699999999,2016,year,2016,Subtotal
La Rioja,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,20.299199999999995,2016,year,2016,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
La Rioja,serie_ron_2003_2025.xlsx,S U B - | T O T A L,8688.191899999998,2016,year,2016,S U B - | T O T A L
